"","Date","Price","bing_score","nrc_score.x","Afinn_score.x","Price2"
"1",2009-05-28,-1.86497601096641,1,1,0,0.0765690786252833
"2",2009-07-13,-2.58053461274846,2,0,2,-4.11455987466954
"3",2010-03-23,0.287183002056205,3,2,3,12.6820718691863
"4",2010-03-31,0.451679232350926,1,2,-1,13.645549789484
"5",2010-04-13,0.87251542152159,1,2,0,16.1104474689122
"6",2010-04-23,1.2357779300891,-1,0,1,18.2381278762362
"7",2010-05-03,1.50993831391364,-1,0,-2,19.8439244100656
"8",2010-05-13,0.320082248115148,-1,0,-2,12.8747674532459
"9",2010-06-22,0.137765592871831,0,2,3,11.8069127582493
"10",2010-06-24,-0.261137765592871,1,1,0,9.47047880152747
"11",2010-07-20,-0.104866346812885,2,4,6,10.3857828258102
"12",2010-07-29,0.209047292666209,3,0,10,12.2244198570449
"13",2010-07-30,0.0582590815627144,0,0,0,11.3412317634388
"14",2010-08-04,0.916381082933517,-1,1,-2,16.3673749143249
"15",2010-08-12,-0.0610006854009599,1,0,0,10.6427102712229
"16",2010-08-19,-0.306374228923919,1,1,4,9.20552237344562
"17",2010-08-23,-0.547635366689513,-1,1,-2,7.79242142367571
"18",2010-10-06,1.08773132282385,2,3,5,17.3709977479683
"19",2010-12-13,1.82659355723098,4,2,6,21.6986194066386
"20",2011-05-17,4.42974640164496,-1,0,-2,36.9456574953491
"21",2011-05-26,5.20699108978753,1,1,-1,41.4980906687555
"22",2011-07-08,5.52775873886224,-1,-1,-3,43.376872613336
"23",2011-07-25,5.64701850582591,-1,0,-4,44.0753941055517
"24",2011-08-05,4.09115832762166,0,1,0,34.9624987760697
"25",2011-08-10,3.66895133653187,-1,0,-1,32.4895721139724
"26",2011-08-11,4.2145305003427,0,5,0,35.685107216293
"27",2011-08-13,4.2145305003427,0,1,4,35.685107216293
"28",2011-08-15,4.36120630568883,0,-1,0,36.5442083618917
"29",2011-08-17,4.70116518163126,-1,0,-2,38.5353960638402
"30",2011-08-18,4.28855380397533,-2,-1,-1,36.1186722804269
"31",2011-08-23,4.56134338588074,1,0,0,37.7164398315872
"32",2011-08-26,4.82727895819054,1,1,2,39.2740624694018
"33",2011-08-29,4.82727895819054,0,3,3,39.2740624694018
"34",2011-08-31,5.40164496230295,-1,0,-2,42.6382062077744
"35",2011-09-06,4.96435915010281,0,1,1,40.0769607363165
"36",2011-09-07,5.54146675805346,2,1,2,43.4571624400274
"37",2011-09-08,5.60863605209047,-2,-1,-2,43.8505825908156
"38",2011-09-12,5.16449623029472,0,0,-1,41.249192206012
"39",2011-09-14,4.93831391363948,0,2,0,39.9244100656027
"40",2011-09-16,5.37148732008225,0,2,1,42.4615685890532
"41",2011-09-23,4.39958875942427,-1,1,0,36.7690198766278
"42",2011-09-27,4.45030843043181,-2,0,-2,37.0660922353863
"43",2011-09-29,4.11309115832762,0,2,0,35.0909624987761
"44",2011-10-03,3.63742289239205,0,1,0,32.304905512582
"45",2011-10-04,3.39479095270733,0,-1,-1,30.883775580143
"46",2011-10-17,4.91363947909527,1,2,3,39.779888377558
"47",2011-10-18,4.79849211788897,-1,-2,-4,39.1054538333497
"48",2011-10-21,4.73269362577108,0,1,0,38.7200626652306
"49",2011-10-24,4.74228923920494,1,2,2,38.7762655439146
"50",2011-10-26,4.57230980123373,-1,-2,-2,37.7806716929404
"51",2011-10-27,4.84921178889651,2,-2,4,39.4025261921081
"52",2011-11-01,4.09801233721727,-2,0,-6,35.0026436894155
"53",2011-11-02,4.62577107607951,-1,0,0,38.0938020170371
"54",2011-11-04,4.81768334475668,-1,1,0,39.2178595907177
"55",2011-11-09,5.23851953392735,0,2,-1,41.6827572701459
"56",2011-11-10,4.96847155586018,-1,-1,0,40.1010476843239
"57",2011-11-11,5.1206305688828,-1,1,0,40.9922647605992
"58",2011-11-14,4.86566141192598,-1,-1,4,39.4988739841379
"59",2011-11-16,4.77518848526388,-1,-1,0,38.9689611279742
"60",2011-11-17,4.41055517477725,-3,-1,-4,36.833251737981
"61",2011-11-23,4.07882111034956,1,1,3,34.8902379320474
"62",2011-11-28,4.42837559972584,0,0,0,36.9376285126799
"63",2011-11-29,4.68471555860178,-2,-1,-7,38.4390482718104
"64",2011-11-30,4.68060315284441,-1,0,-1,38.414961323803
"65",2011-12-01,4.35298149417409,-3,-2,-2,36.4960344658768
"66",2011-12-05,4.53803975325566,-1,0,-4,37.5799471262117
"67",2011-12-06,4.53529814941741,-1,3,2,37.5638891608734
"68",2011-12-08,4.27073337902673,-1,-1,-5,36.014295505728
"69",2011-12-09,4.22686771761481,0,0,1,35.7573680603153
"70",2011-12-12,4.2145305003427,0,-1,1,35.685107216293
"71",2011-12-13,4.41055517477725,-1,1,-2,36.833251737981
"72",2011-12-14,3.92666209732694,0,-1,1,33.9990208557721
"73",2011-12-15,3.76216586703221,0,0,-1,33.0355429354744
"74",2011-12-16,3.69088416723783,-2,-1,1,32.6180358366788
"75",2011-12-20,4.21178889650446,0,-2,-1,35.6690492509547
"76",2011-12-21,4.23920493488691,0,0,0,35.8296289043376
"77",2011-12-22,4.37354352296093,-1,0,-6,36.616469205914
"78",2011-12-27,4.37354352296093,-2,-1,-12,36.616469205914
"79",2011-12-28,4.17614804660727,4,1,14,35.4602957015569
"80",2011-12-29,4.08704592186429,-3,-1,-7,34.9384118280623
"81",2011-12-30,4.25154215215901,0,0,0,35.9018897483599
"82",2012-01-04,4.97532556545579,-3,0,-4,40.1411925976696
"83",2012-01-05,5.00548320767649,-2,-1,-4,40.3178302163909
"84",2012-01-10,4.96572995202193,2,3,4,40.0849897189856
"85",2012-01-12,4.92049348869089,-2,1,-2,39.8200332909038
"86",2012-01-17,4.58875942426319,2,2,3,37.8770194849701
"87",2012-01-18,4.48732008224812,2,4,3,37.2828747674533
"88",2012-01-19,4.45030843043181,1,1,0,37.0660922353863
"89",2012-01-20,4.30774503084304,-2,3,-1,36.231078037795
"90",2012-01-23,4.43934201507882,-1,1,-1,37.0018603740331
"91",2012-01-24,4.29129540781357,2,4,4,36.1347302457652
"92",2012-01-26,4.38725154215216,0,1,2,36.6967590326055
"93",2012-01-30,4.54626456477039,0,1,2,37.6281210222266
"94",2012-01-31,4.54900616860864,-2,-2,-5,37.6441789875649
"95",2012-02-01,4.78204249485949,1,1,0,39.0091060413199
"96",2012-02-02,4.64496230294722,1,2,0,38.2062077744052
"97",2012-02-03,4.86429061000686,0,0,0,39.4908450014687
"98",2012-02-07,5.45373543522961,1,2,1,42.943307549202
"99",2012-02-09,5.66483893077451,1,2,6,44.1797708802507
"100",2012-02-10,5.62782727895819,-1,0,-2,43.9629883481837
"101",2012-02-14,5.65113091158328,-1,1,-3,44.0994810535592
"102",2012-02-15,5.9184372858122,-3,-1,-3,45.6651326740429
"103",2012-02-17,5.9787525702536,0,0,0,46.0184079114854
"104",2012-02-21,6.00068540095956,-2,0,-7,46.1468716341917
"105",2012-02-22,6.3050034270048,0,2,1,47.9293057867424
"106",2012-02-23,6.50514050719671,-1,1,-1,49.1015372564379
"107",2012-02-24,6.55448937628513,3,3,4,49.3905806325272
"108",2012-02-28,6.43522960932146,0,1,2,48.6920591403114
"109",2012-02-29,6.18985606579849,0,0,-2,47.254871242534
"110",2012-03-06,6.57368060315285,-2,1,-2,49.5029863898952
"111",2012-03-07,6.62028786840302,-1,2,-3,49.7759718006463
"112",2012-03-12,6.88074023303633,0,1,0,51.3014785077842
"113",2012-03-13,7,3,7,4,52
"114",2012-03-14,6.84098697738177,-1,1,-3,51.0686380103789
"115",2012-03-16,6.58190541466758,-3,0,-1,49.5511602859101
"116",2012-03-19,6.6737491432488,0,0,0,50.089102124743
"117",2012-03-20,6.48457847840987,1,2,6,48.9811025164007
"118",2012-03-21,6.41740918437286,-2,1,-1,48.5876823656125
"119",2012-03-23,6.59835503769705,1,3,4,49.6475080779399
"120",2012-03-28,6.48869088416724,3,0,1,49.0051894644081
"121",2012-03-29,6.32693625771076,0,1,-1,48.0577695094488
"122",2012-03-30,6.35161069225497,-4,-2,-5,48.2022911974934
"123",2012-04-02,6.49280328992461,0,0,-1,49.0292764124156
"124",2012-04-04,6.30089102124743,-3,0,-5,47.905218838735
"125",2012-04-05,6.37491432488006,0,1,0,48.3387839028689
"126",2012-04-06,6.37491432488006,0,1,-2,48.3387839028689
"127",2012-04-11,5.94037011651817,-1,-1,-3,45.7935963967493
"128",2012-04-12,5.96230294722413,1,3,3,45.9220601194556
"129",2012-04-13,5.96915695681974,-1,0,-3,45.9622050328013
"130",2012-04-17,5.52912954078136,-2,0,-3,43.3849015960051
"131",2012-04-19,5.47292666209733,1,2,4,43.0557133065701
"132",2012-04-24,5.57436600411241,1,2,1,43.649858024087
"133",2012-04-25,5.53461274845785,0,0,0,43.4170175266817
"134",2012-04-26,5.79232350925292,-2,-1,3,44.9264662684814
"135",2012-04-27,5.78821110349555,0,-1,0,44.9023793204739
"136",2012-04-30,5.70047978067169,-3,-4,-7,44.3885244296485
"137",2012-05-01,5.82522275531186,-1,-1,2,45.1191618525409
"138",2012-05-03,5.32350925291296,2,3,2,42.180554195633
"139",2012-05-04,4.74091843728581,-3,-3,-8,38.7682365612455
"140",2012-05-06,4.74091843728581,1,1,2,38.7682365612455
"141",2012-05-09,4.77244688142564,0,-3,-3,38.9529031626359
"142",2012-05-14,4.62165867032214,1,1,4,38.0697150690297
"143",2012-05-15,4.70527758738863,-2,0,-3,38.5594830118477
"144",2012-05-16,4.48594928032899,0,0,0,37.2748457847841
"145",2012-05-18,4.24331734064428,-1,-1,-2,35.8537158523451
"146",2012-05-24,4.1295407813571,0,1,0,35.1873102908058
"147",2012-05-29,4.17751884852639,1,2,3,35.468324684226
"148",2012-05-30,3.67032213845099,1,0,0,32.4976010966415
"149",2012-05-31,3.67169294037012,-1,4,-1,32.5056300793107
"150",2012-06-01,2.95476353666895,-1,-1,-2,28.3064721433467
"151",2012-06-03,2.95476353666895,0,0,0,28.3064721433467
"152",2012-06-04,2.83276216586703,-1,-1,-2,27.5918926857926
"153",2012-06-07,3.14941740918437,-3,-3,-5,29.4465876823656
"154",2012-06-08,2.80945853324195,0,0,0,27.4553999804171
"155",2012-06-12,2.67511994516792,-2,0,-2,26.6685596788407
"156",2012-06-13,2.77107607950651,-1,2,2,27.230588465681
"157",2012-06-19,2.47635366689513,0,2,-1,25.5043571918144
"158",2012-06-20,2.25154215215901,0,4,0,24.1876040340742
"159",2012-06-25,1.592186429061,0,1,1,20.3256633702144
"160",2012-06-26,1.7978067169294,0,3,4,21.5300107705865
"161",2012-06-27,2.05414667580535,-1,1,0,23.031430529717
"162",2012-06-29,2.34338588074023,0,1,2,24.7255458729071
"163",2012-07-03,3.12748457847841,-1,2,0,29.3181239596593
"164",2012-07-11,3.03701165181631,2,1,6,28.7882111034956
"165",2012-07-13,3.40438656614119,1,-1,4,30.939978458827
"166",2012-07-16,3.43043180260452,0,2,5,31.0925291295408
"167",2012-07-17,3.71967100753941,1,-1,-1,32.7866444727308
"168",2012-07-18,3.95407813570939,-2,0,-8,34.159600509155
"169",2012-07-20,4.0993831391364,0,0,0,35.0106726720846
"170",2012-07-23,3.67854694996573,-1,-3,-2,32.5457749926564
"171",2012-07-24,3.63193968471556,1,0,1,32.2727895819054
"172",2012-07-25,3.46470185058259,-1,0,-1,31.2932536962695
"173",2012-07-30,4.039067854695,1,3,-1,34.6573974346421
"174",2012-07-31,3.95544893762852,0,1,-4,34.1676294918242
"175",2012-08-07,4.84098697738177,0,-2,-2,39.3543522960932
"176",2012-08-08,4.98217957505141,2,3,9,40.1813375110154
"177",2012-08-10,4.94242631939685,-1,2,3,39.9484970136101
"178",2012-08-13,5.12748457847841,0,-2,-4,41.032409673945
"179",2012-08-16,5.35229609321453,-1,-1,5,42.3491628316851
"180",2012-08-20,5.26730637422892,2,1,4,41.851365906198
"181",2012-08-22,5.30431802604524,-3,0,-3,42.068148438265
"182",2012-08-27,5.02604523646333,1,2,0,40.4382649564281
"183",2012-08-28,4.87251542152159,1,2,7,39.5390188974836
"184",2012-08-29,4.86017820424949,0,1,0,39.4667580534613
"185",2012-08-30,4.82590815627142,0,-2,-1,39.2660334867326
"186",2012-08-31,5.05209047292666,-1,1,2,40.5908156271419
"187",2012-09-02,5.05209047292666,1,-3,2,40.5908156271419
"188",2012-09-04,5.19602467443455,-1,-1,-3,41.4338588074023
"189",2012-09-05,4.96847155586018,-1,0,2,40.1010476843239
"190",2012-09-06,5.13022618231666,0,3,3,41.0484676392833
"191",2012-09-11,5.17957505140507,0,0,-1,41.3375110153726
"192",2012-09-12,5.17957505140507,-5,-3,-12,41.3375110153726
"193",2012-09-13,5.33584647018506,1,3,0,42.2528150396553
"194",2012-09-17,5.43180260452365,2,3,2,42.8148438264956
"195",2012-09-18,4.96435915010281,3,6,0,40.0769607363165
"196",2012-09-19,4.30637422892392,-1,0,-4,36.2230490551258
"197",2012-09-25,4.61891706648389,-2,-1,-3,38.0536571036914
"198",2012-09-26,4.37491432488006,-2,-3,-4,36.6244981885832
"199",2012-09-28,4.69979437971213,-2,-1,1,38.5273670811711
"200",2012-10-02,4.854694996573,-1,0,-3,39.4346421227847
"201",2012-10-03,4.4201507882111,2,3,5,36.889454616665
"202",2012-10-05,4.81082933516107,1,3,0,39.177714677372
"203",2012-10-08,4.86977381768335,0,1,0,39.5229609321453
"204",2012-10-09,5.10555174777245,-3,2,-6,40.9039459512386
"205",2012-10-11,5.36052090472927,0,2,-1,42.3973367277
"206",2012-10-12,5.22206991089788,0,5,1,41.5864094781161
"207",2012-10-15,5.19876627827279,0,2,1,41.4499167727406
"208",2012-10-16,5.19876627827279,-1,2,0,41.4499167727406
"209",2012-10-17,4.99177518848526,0,4,4,40.2375403896994
"210",2012-10-18,4.8670322138451,2,3,6,39.506902966807
"211",2012-10-19,4.77244688142564,-1,-1,0,38.9529031626359
"212",2012-10-22,4.46127484578479,-4,-1,-5,37.1303240967395
"213",2012-10-23,4.17477724468814,1,-1,1,35.4522667188877
"214",2012-10-26,4.36257710760795,0,7,4,36.5522373445609
"215",2012-10-30,4.43111720356409,2,1,7,36.9536864780182
"216",2012-10-31,4.4982864976011,-1,0,-2,37.3471066288064
"217",2012-11-01,4.35435229609322,0,0,-3,36.504063448546
"218",2012-11-02,4.07333790267307,-4,-5,-5,34.8581220013708
"219",2012-11-03,4.07333790267307,0,0,-1,34.8581220013708
"220",2012-11-05,3.90884167237834,-3,1,3,33.8946440810731
"221",2012-11-06,4.41329677861549,4,4,16,36.8493097033193
"222",2012-11-07,4.26799177518848,-1,-1,0,35.9982375403897
"223",2012-11-09,4.32282385195339,0,3,10,36.3193968471556
"224",2012-11-10,4.32282385195339,-1,-1,-4,36.3193968471556
"225",2012-11-16,4.07607950651131,3,2,9,34.8741799667091
"226",2012-11-19,4.52159013022619,0,2,2,37.4835993341819
"227",2012-11-20,4.51473612063057,0,2,2,37.4434544208362
"228",2012-11-21,4.62440027416039,6,2,15,38.085773034368
"229",2012-11-26,4.53803975325566,1,-1,-3,37.5799471262117
"230",2012-11-27,4.42152159013023,1,0,5,36.8974835993342
"231",2012-11-28,4.2748457847841,-1,-1,-2,36.0383824537355
"232",2012-11-29,4.57779300891021,-6,-4,-7,37.812787623617
"233",2012-11-30,4.62851267991775,0,0,2,38.1098599823754
"234",2012-12-03,4.68745716244003,1,0,0,38.4551062371487
"235",2012-12-04,4.51199451679232,3,2,9,37.4273964554979
"236",2012-12-05,4.37080191912269,0,-1,1,36.6004112405757
"237",2012-12-06,4.24057573680603,1,1,2,35.8376578870068
"238",2012-12-12,4.53666895133653,1,1,3,37.5719181435425
"239",2012-12-19,4.50651130911583,-1,0,-2,37.3952805248213
"240",2012-12-28,4.52021932830706,3,4,12,37.4755703515128
"241",2013-01-03,4.92871830020562,-1,1,-4,39.8682071869186
"242",2013-01-04,4.8670322138451,0,2,4,39.506902966807
"243",2013-01-08,4.92871830020562,2,3,5,39.8682071869186
"244",2013-01-09,4.93420150788211,1,0,4,39.9003231175952
"245",2013-01-10,4.92049348869089,-1,0,-1,39.8200332909038
"246",2013-01-11,4.55448937628513,0,0,-2,37.6762949182415
"247",2013-01-14,4.69431117203564,0,-1,1,38.4952511504945
"248",2013-01-15,4.74914324880055,-1,-2,-5,38.8164104572603
"249",2013-01-17,4.65181631254284,2,0,4,38.2463526877509
"250",2013-01-18,4.74777244688143,3,2,4,38.8083814745912
"251",2013-01-22,4.88622344071282,-1,1,0,39.6193087241751
"252",2013-01-23,5.0178204249486,0,0,1,40.3900910604132
"253",2013-01-24,5.14256339958876,0,1,0,41.1207284833056
"254",2013-01-25,5.04523646333105,-4,-4,1,40.5506707137962
"255",2013-01-29,5.22892392049349,0,-1,-2,41.6265543914619
"256",2013-01-30,5.25633995887594,0,3,0,41.7871340448448
"257",2013-01-31,5.27416038382454,1,2,6,41.8915108195437
"258",2013-02-01,5.27416038382454,0,0,2,41.8915108195437
"259",2013-02-04,5.3440712816998,0,2,3,42.3009889356702
"260",2013-02-05,5.4770390678547,0,2,8,43.0798002545775
"261",2013-02-06,5.41946538725154,1,2,12,42.7425829824733
"262",2013-02-07,5.49623029472241,0,1,11,43.1922060119456
"263",2013-02-08,5.73337902673064,0,0,2,44.581220013708
"264",2013-02-11,5.64976010966416,0,0,3,44.0914520708901
"265",2013-02-12,5.59492803289925,1,5,0,43.7702927641242
"266",2013-02-13,5.66895133653187,0,3,2,44.2038578282581
"267",2013-02-14,5.67580534612749,1,1,6,44.2440027416039
"268",2013-02-15,5.52775873886224,-1,1,0,43.376872613336
"269",2013-02-18,5.52775873886224,-1,0,0,43.376872613336
"270",2013-02-19,5.47840986977382,2,2,4,43.0878292372467
"271",2013-02-20,5.36737491432488,1,1,15,42.4374816410457
"272",2013-02-21,5.08773132282385,2,0,8,40.7995691765397
"273",2013-02-22,5.02604523646333,2,3,0,40.4382649564281
"274",2013-02-24,5.02604523646333,2,0,13,40.4382649564281
"275",2013-02-25,5.13708019191227,2,-1,7,41.088612552629
"276",2013-02-26,4.91912268677176,1,0,2,39.8120043082346
"277",2013-02-27,4.82042494859493,0,2,11,39.233917556056
"278",2013-02-28,4.81494174091844,-1,1,-1,39.2018016253794
"279",2013-03-01,4.53255654557917,0,-1,-1,37.5478311955351
"280",2013-03-02,4.53255654557917,0,0,2,37.5478311955351
"281",2013-03-04,4.49965729952022,0,0,-4,37.3551356114756
"282",2013-03-11,4.32693625771076,0,2,5,36.343483795163
"283",2013-03-12,4.3050034270048,1,3,7,36.2150200724567
"284",2013-03-13,4.1720356408499,2,6,13,35.4362087535494
"285",2013-03-14,4.25291295407814,-4,-2,-3,35.9099187310291
"286",2013-03-17,4.25291295407814,-1,-2,-2,35.9099187310291
"287",2013-03-19,4.08978752570254,-2,-3,-6,34.9544697934006
"288",2013-03-20,4.27621658670322,4,5,14,36.0464114364046
"289",2013-03-21,4.0212474297464,-4,-4,-9,34.5530206599432
"290",2013-03-22,4.03495544893763,0,2,3,34.6333104866347
"291",2013-03-25,4.05551747772447,-2,-1,0,34.7537452266719
"292",2013-03-26,4.11583276216587,0,-1,-2,35.1070204641144
"293",2013-03-27,4.30911583276217,0,0,5,36.2391070204641
"294",2013-03-28,4.30226182316655,-1,-1,1,36.1989621071184
"295",2013-04-01,4.34338588074024,3,3,6,36.4398315871928
"296",2013-04-02,4.46675805346128,-1,0,2,37.1624400274161
"297",2013-04-03,4.2145305003427,-3,-2,-4,35.685107216293
"298",2013-04-04,3.84030157642221,4,3,7,33.4931949476158
"299",2013-04-09,3.70185058259082,0,0,3,32.6822676980319
"300",2013-04-10,3.80054832076765,2,2,7,33.2603544502105
"301",2013-04-14,3.80054832076765,1,1,5,33.2603544502105
"302",2013-04-16,2.85195339273475,0,2,4,27.7042984431607
"303",2013-04-17,2.70938999314599,0,0,2,26.8692842455694
"304",2013-04-18,2.79712131596984,3,6,6,27.3831391363948
"305",2013-04-22,3.01507882111035,-3,-1,-2,28.6597473807892
"306",2013-04-23,3.03975325565456,-8,-7,-16,28.8042690688338
"307",2013-04-24,3.23989033584647,1,1,3,29.9765005385293
"308",2013-04-25,3.36463331048664,0,0,1,30.7071379614217
"309",2013-04-26,3.47018505825908,-2,-1,-5,31.3253696269461
"310",2013-04-28,3.47018505825908,0,0,2,31.3253696269461
"311",2013-05-01,2.91501028101439,1,-1,3,28.0736316459415
"312",2013-05-02,3.18642906100069,-2,-2,-5,29.6633702144326
"313",2013-05-03,3.77313228238519,3,5,9,33.0997747968276
"314",2013-05-08,3.66209732693626,-6,-5,-9,32.4494272006267
"315",2013-05-09,3.63468128855381,1,-1,4,32.2888475472437
"316",2013-05-10,3.32213845099383,1,0,2,30.4582394986782
"317",2013-05-11,3.32213845099383,0,1,1,30.4582394986782
"318",2013-05-14,3.51267991775189,2,4,9,31.5742680896896
"319",2013-05-17,3.66758053461275,-4,-1,-8,32.4815431313033
"320",2013-05-19,3.66758053461275,-1,1,-1,32.4815431313033
"321",2013-05-24,3.31254283755997,2,3,1,30.4020366199941
"322",2013-05-25,3.31254283755997,-2,-2,-4,30.4020366199941
"323",2013-05-27,3.31254283755997,-1,-1,1,30.4020366199941
"324",2013-05-30,3.38793694311172,0,0,0,30.8436306667972
"325",2013-06-03,3.36600411240576,2,0,0,30.7151669440909
"326",2013-06-04,3.42220699108979,0,-1,0,31.0443552335259
"327",2013-06-05,3.62371487320083,0,1,3,32.2246156858905
"328",2013-06-10,3.67306374228924,1,2,0,32.5136590619798
"329",2013-06-11,3.34818368745716,4,5,12,30.610790169392
"330",2013-06-12,3.56888279643591,-5,1,-13,31.9034563791246
"331",2013-06-13,3.60589444825223,-1,0,0,32.1202389111916
"332",2013-06-14,3.84167237834133,-1,1,-1,33.5012239302849
"333",2013-06-15,3.84167237834133,-2,-3,-2,33.5012239302849
"334",2013-06-19,3.90472926662098,0,0,2,33.8705571330657
"335",2013-06-20,3.51542152159013,-1,0,1,31.5903260550279
"336",2013-06-24,3.11514736120631,0,-1,-2,29.2458631156369
"337",2013-06-25,3.34955448937629,0,3,2,30.6188191520611
"338",2013-06-27,3.51816312542837,0,0,2,31.6063840203662
"339",2013-07-01,3.5798492117889,-1,-1,-3,31.9676882404778
"340",2013-07-02,3.68540095956134,2,3,8,32.5859199060021
"341",2013-07-03,3.98149417409184,0,2,1,34.3201801625379
"342",2013-07-05,4.16518163125428,0,0,2,35.3960638402037
"343",2013-07-06,4.16518163125428,-2,-3,0,35.3960638402037
"344",2013-07-08,4.20493488690884,4,4,9,35.6289043376089
"345",2013-07-09,4.22549691569568,3,2,10,35.7493390776462
"346",2013-07-10,4.29814941740919,0,3,2,36.174875159111
"347",2013-07-13,4.29814941740919,-4,0,-3,36.174875159111
"348",2013-07-16,4.41603838245374,0,1,-1,36.8653676686576
"349",2013-07-17,4.4681288553804,1,3,6,37.1704690100852
